date,amount,description
09/03/2022,47.65,SjAPJbFHgP salary GnJaV
04/01/2021,-28.59,iOJPUpVdNi british gas ivbzZ
29/11/2021,8.29,MfsIqniGTJ salary brAHs
18/09/2021,-86.25,SVxzhAiVMA invest WwCOE
22/10/2020,-54.89,waAteEsFyX bus KeUfu
15/06/2022,72.2,vWklLSjSZH birthday gift mKuJR
03/12/2021,-25.9,FMUjlqhuAW amazon oJeIO
06/02/2021,-27.41,laIyMnRbMe invest tSNvk
07/09/2020,-22.82,wxfoYSxqOm metrolink RGCZD
10/04/2021,-91.79,ohwIHkfIVD amazon jegMm
01/02/2021,-65.07,fHbZOhvfUl etoro phZgt
24/11/2020,-59.59,AoXJwBTTsj sainsbury eBoCb
16/05/2021,-20.58,iGDKoxgSbg m&s yugpb
09/07/2022,-51.6,jnDMCuSRps greggs JdLbY
03/07/2021,-71.56,cyCOMVYWCf bowling uzUrs
24/10/2021,-3.95,LavzpHdZhZ cash aByjS
20/07/2021,-1.29,YZfIrXgqXL vanguard eSYRg
25/09/2021,19.82,RkuuHlOOPY salary ELxiF
11/04/2022,-70.35,ZPTURotUjk invest bLOIx
11/08/2022,-44.47,qFVBIHNeqg asda mAjfg
24/04/2021,-66.62,XfFBZSuHxQ energy zXWuT
29/05/2021,-49.35,HTzKKxuYKq m&s pobIr
18/06/2022,-11.57,ZmqCDsWWAo asda gZxqT
06/04/2021,-59.48,qpIdZnXEVM fitness KjgDE
26/12/2020,49.59,lfJisdZFxq paycheck HNTyA
11/09/2021,-73.62,iwwtpMQxIa spa fCDHC
06/05/2022,-14.08,EPsAdNdylv etoro wJNZC
07/04/2021,-3.81,bgUONqXRdq cash ddSvJ
28/07/2021,34.67,EmhareVDRK paycheck ufsZv
13/08/2021,62.92,jadPAZShjW birthday gift BlUZA
06/03/2021,-22.29,XoIRImwtAJ marks&spencer pzAeG
15/08/2022,56.4,cZFLqBNcUE salary IdUHl
04/11/2020,-8.6,IwdKLGxkXS energy lRhYS
13/09/2020,-65.95,xuBJjgqRkX coop pQCly
05/12/2021,-50.48,gjlmAVBpxx fuel NIfKN
17/03/2022,33.24,tQEmAindoe salary AWQCo
15/04/2022,-35.1,avscjAxpiI metrolink JKwYw
19/11/2021,-50.17,igJvcbnOaE etoro DZizM
08/11/2020,-34.63,qTfhjrVQnk fuel NtQDT
29/05/2022,17.89,iEBeLXniJd birthday gift GHyjn
29/09/2020,-57.13,ozbQzREyce o2 tIbdB
30/04/2022,-73.68,hMmjPTMBgO metrolink VowHb
17/01/2021,17.89,lThNCmnOUk birthday gift cCrBV
08/09/2021,4.38,sUSKrfempA birthday gift VCdeC
01/06/2022,-32.53,UOPqUSqfED amzn JEVvk
01/01/2021,-33.45,GbTdPXuSqU bt EowIu
29/12/2020,-42.61,kKeuWtKxOH apple POikD
18/07/2021,-76.21,wjfssPJcwH vanguard KtZsj
01/06/2022,1.87,qcETYtzeMQ salary Vetsf
20/03/2021,-2.58,ctjaqFfrEJ vanguard QhGiF
07/05/2021,53.31,vrPdmQhIqt salary LDgNu
16/10/2021,-75.8,dQMcbdYbxo tfgm qKWul
17/09/2020,21.68,ItlaPnvlCs birthday gift ykuRc
06/12/2021,-20.25,ITJrXktmwP tfgm PdWFH
24/09/2020,53.53,hUENRimoHb salary jOrBD
05/09/2021,-29.69,nkKDGpEBeu gym qloGd
03/03/2022,-34.51,jSJiiMKfRR vanguard ntNcZ
28/07/2021,54.19,gSBgvgUNOG paycheck BkFMf
26/10/2020,25.49,jbWTODENSM birthday gift berOg
19/03/2022,19.99,jDBMymADjZ salary tAGyb
19/01/2022,-78.61,ROzfbHjGPP fitness MefWF
12/08/2021,-73.32,RjTiYvqEwT bowling oHNMO
10/05/2022,-79.49,RLltApKgAW gym xAviU
16/05/2021,16.54,uvYEsMgCca birthday gift eTRKW
31/10/2020,-59.51,NpkwJfxlMn etoro LtEUO
05/06/2021,-30.55,NUaiqSSQYW aldi EcEBq
21/07/2021,-44.35,bxEEhOPqYr cinema IQsfb
26/05/2021,-32.42,LBSJNipZyW asda yDqck
31/10/2020,-35.58,QXnuqidymt cinema pUEEC
14/07/2022,-12.61,PdpwvpJnyQ british gas NXwtB
24/03/2022,-38.68,ByMyqVZLGn nabu casa HWLPJ
30/03/2022,-42.07,FAjTXSeSAi tfgm nlbfy
10/05/2021,-33.38,ayovuMwmWT amzn Zvmjj
13/01/2022,59.65,PYXAdahYTj paycheck sEUUS
22/12/2021,83.97,izpFrUBDYz paycheck vhENp
26/08/2022,-30.3,tcdiuPwvGs john lewis ktOZd
15/06/2022,43.6,YeiONCvVQm paycheck zJZDU
25/01/2021,-59.26,MPCSlIAzAP m&s hsjfp
25/11/2021,8.7,OBvgcOBoqE paycheck QpuTT
01/02/2022,29.25,ZRaLXsVYQk paycheck dIVQq
29/04/2022,-64.33,gLqCadwriq gym PXSGz
14/02/2021,-85.82,tylsOwfJmx energy pvCqg
18/12/2021,-75.65,guwOsAlpQm bus kzCMw
04/09/2021,-30.78,otUKpxFhLK gym OLLHx
31/03/2021,-46.71,VQyRlYrywK o2 PNeSS
03/08/2021,50.48,BDfXAAuWFa salary OLWEG
08/11/2020,43.72,LpPiBdpiSF paycheck PBiBx
06/03/2021,-6.92,EzOApiuQmh coop UUZKm
11/08/2022,59.49,toHalveako salary APIFa
11/06/2021,-69.38,nQPhFZhuhD bt yDHgl
03/09/2020,-40.58,GsdrNJBaix coop ZtbIY
14/08/2021,-34.14,MJlDpspkKP fuel olyQB
25/10/2020,5.9,pMaoIWeOEt paycheck VVSLK
14/08/2021,-90.42,Dwcjmvibrj greggs IJGsG
30/12/2021,-72.55,MuqzmTtwJg tesco xOyIG
11/11/2020,-44.16,LwcRadMEml john lewis HFeBh
16/12/2020,-38.5,rRrdsFuhPq gym PgOVs
05/01/2021,10.71,zZEPyOEZiz paycheck HQSyl
04/03/2022,-36.96,qjAyVSAFPf bowling nvQCy
02/11/2020,-72.84,DXBbktAsIi tesco NmMKy
29/03/2022,66.96,FCHIMckzsN birthday gift chGky
01/05/2022,-64.28,FgLBTLLLoD bus JOrVM
22/05/2021,-60.53,vGPrhNoXEX john lewis jnIYu
15/01/2021,-98.4,LiloVahrks fuel ipuCz
13/06/2022,-20.5,nDqOKOxxKd united utilities hfpmn
24/11/2020,-80.04,ILZMCBNFwZ octopus cveXY
29/12/2020,-20.56,bxeBGjCsNr o2 mCmDS
13/06/2022,-13.99,VLMFbBYfWr bus spbtD
25/04/2022,-75.29,BZCqZREcFP fuel lLTgW
31/01/2022,41.7,IghTSLbtun paycheck dQjte
06/09/2020,70.42,KJOuhwxVFd paycheck Kexcf
08/01/2021,-74.97,xtcuRbWAGT apple JCVpZ
02/11/2021,-53.62,mAiprIhQRD fitness AdfJl
13/09/2020,-33.14,CTAGXRvJBT tfgm mxrCt
10/10/2021,-69.07,xJWTtHQAUd nandos HRfyO
28/09/2021,-53.33,pKHeqsCXCD john lewis iSfvH
16/01/2022,-53.91,KdcTMHHcpX tfgm gZHVh
10/06/2022,-73.46,ISYsTOvitK greggs gEgIj
14/01/2022,-69.31,NiHdodeASW john lewis FgAvC
24/08/2022,-30.57,ppGqxJpFNs bowling tavtc
25/12/2021,-65.43,ifxnEhnJkX o2 EMnnF
11/07/2021,-76.97,bjWpRjkcRf john lewis lujeH
19/04/2021,-95.29,MVJFNKXXRC fuel FRtoH
04/11/2021,-34.56,nLBYaQHYql bt Pkfvs
09/11/2020,-60.43,voZhEvZjrJ octopus DrRbH
14/07/2021,0.96,RNsFKytXiC salary wTCJw
25/07/2021,-56.35,oMPZKOftEm etoro zcsmP
02/10/2020,0.4,kDZDfqqPUs paycheck ITpKf
17/09/2021,53.26,hCecSVgVas salary QwKPw
20/06/2022,-3.64,VFEWFIXijs nabu casa zLGYC
17/02/2022,-20.88,yCDWvjQDeH marks&spencer ZVEnI
30/09/2020,-83.23,pXeWYJpwoc spa cdzZq
03/03/2021,10.59,ovzZVMoMyJ paycheck lKoUh
02/09/2020,-45.79,vFlQYWjQMN cash HsYCP
14/07/2021,-52.38,rXIRRNNxdg aldi GaqUM
29/05/2021,-91.42,TBkbnIUaHC united utilities xupXv
07/01/2022,-35.69,kqKjXtMNlZ gym qfvgt
23/09/2020,-77.47,yOvkbxETMM united utilities ofLym
18/04/2022,-21.95,yIyVozbtMV nabu casa tVFbu
03/03/2021,1.4,fQozukSVas birthday gift LyePp
24/03/2022,10.48,lSUSMAxIWJ salary dxsGC
20/02/2021,-47.42,lFtcoJfvRb asda OkAbd
13/11/2021,-18.76,ZtBtHFbFnw amzn FWfmR
03/04/2022,-85.73,slLSbcfXVg sainsbury rQsnW
31/05/2021,41.87,SrrZAChFDr birthday gift HmiIY
27/06/2021,-9.2,ktuxvcSbbq adobe CPWtW
22/07/2021,-70.52,yjigUXXhYg energy GAFyx
19/04/2022,-19.52,vxHfKERVsM united utilities GmeSg
21/01/2021,16.69,dCXzHhdSGa paycheck USHmQ
10/09/2020,-54.4,VODRjpsTdq o2 hQZfq
10/07/2021,75.09,XouaOxRtQM paycheck NZYLM
30/10/2020,-11.35,yVbHWnPUyy john lewis batwC
11/02/2021,-70.57,NzhdEoWAoI united utilities OeZGs
29/11/2021,-14.58,zOFTCtFYWT united utilities NNlKB
03/03/2022,27.92,DDKgBjBVUf birthday gift LtELF
04/08/2021,-34.26,WEbSfaQlCg octopus BQEGZ
22/10/2021,-56.15,ZlPHTOZtNA amzn hVXhx
24/07/2021,-39.66,yzOdPpGesT o2 ANdUc
14/11/2021,66.67,IwNVjZIKlC paycheck xVEtj
10/10/2020,-21.25,saDhDHhYxF asda RfiRF
03/04/2021,-22.07,IiXettsoJl bus cKRtf
29/04/2022,-27.86,ZvCwrvxDcC invest uaEsM
10/03/2021,-20.87,OizTTreoaM cash WVkHG
15/08/2022,-83.46,VkljYIKQDM united utilities njfmQ
15/12/2021,-76.52,vuTogEhmQz amazon YZFqG
22/04/2022,-53.47,kWkzFKiuSi spa FlQPq
17/05/2022,57.22,wfMzyxbMrA paycheck oADAZ
26/02/2021,84.42,aVXpWHLjjU salary NwjlP
16/07/2022,-31.62,aLpioNXcMj aldi OxReq
23/09/2020,-2.63,iYpkoYQFQy tfgm GsKxx
03/08/2022,-91.47,kHMgyUfrPF cash ecjDa
04/02/2021,58.7,rVipBvIIVL paycheck VKwru
24/09/2020,-10.74,dnxUCKNXsj invest JXylb
01/06/2021,-75.34,xGZdazymYM fitness jlkvj
19/08/2022,20.42,cDRCSjKHKe paycheck uSWXn
21/05/2021,-84.89,UhkaSbEbie energy spyqn
02/02/2021,-2.14,AFwMKTMHKT john lewis YKvNt
24/12/2021,-37.91,ezxICiydVa tfgm VKeDl
02/02/2021,-33.96,BboOyKEaqC asda DEHMf
12/08/2021,-66.97,hIamfHxHsJ bowling QNseH
12/12/2020,-19.08,kDabDeLXOu metrolink saYkC
17/10/2021,-21.71,BDeDfpvGld invest PejPf
09/10/2020,-77.61,pExLCqAdNl etoro ZlzJW
18/11/2020,-54.54,quvGnzlUsM adobe SyFXW
25/03/2022,-60.08,vgJcVNGiGv marks&spencer RObVy
18/06/2021,-31.27,JAJplBtABG invest tJzLq
27/04/2021,-9.37,ugkbEARFKj invest OfdPF
29/05/2022,-57.33,mCbxtehily greggs qfXZF
12/10/2020,-28.15,dAxwCBpXmm adobe iZYTq
13/12/2020,-83.48,OYoRDJSEcX energy RNLpy
12/11/2020,-18.39,dNnfVMqPKQ bt iuxqn
22/06/2022,18.12,bgvhhrkGdj paycheck JZuQj
05/03/2022,-29.05,tSIocxjoRw fitness qHfqu
31/07/2022,62.75,AYthbAUfaj paycheck cgZlq
05/12/2020,-0.83,sQLfJwzbXy gym JHKgy
23/09/2021,7.46,UHKwOtfQvF salary BOMuj
03/06/2022,-5.68,PzoBhBcmPj united utilities gjWKR
07/11/2021,-73.11,pgVPFcHkCc cinema gfDyI
02/08/2021,59.0,rKhWvyWmZE paycheck vhVla
20/05/2021,-49.35,QfiktVJJDZ sainsbury fwAxz
03/07/2022,-26.52,VdEMFhyVhi bus UpWTE
15/11/2020,82.02,JXubSVsOHQ salary vjOSW
23/03/2022,-41.78,DofycuhWzi john lewis vjcRI
25/10/2020,-26.77,dUHjhMgdkg apple ycXGr
03/01/2022,-70.64,QoFeczaAsp john lewis GaKhE
12/11/2021,-75.81,XRGPxgMabB marks&spencer flHvI
22/10/2020,-88.22,UMVFrUjCNN british gas lXchv
13/06/2021,56.32,xhzJyUYDuz paycheck AqVZM
20/03/2022,-59.16,DdqYiXVorR amazon mAxKb
27/07/2021,-18.13,cPjykkruJF fitness NySEV
01/02/2022,-4.48,EiyNbmLshy gym bBIlr
11/02/2021,-69.67,PStYgBekCR amzn Etvik
16/06/2021,44.76,nyCaklbxYx birthday gift LUQiJ
22/12/2020,7.53,kaAeIFXOrs birthday gift bdKQa
24/03/2022,77.54,jjgJtZMlIj birthday gift BTddx
14/07/2022,93.63,tNYVVwubiL paycheck MnIOX
29/05/2021,-39.49,gEJJDiJZzT spa CzhRZ
17/01/2021,-32.26,pDOXSCFoqy tfgm fjdfV
12/01/2021,74.31,JSARYHIYtz salary ylZXT
01/10/2020,-41.06,HvcQufFXBm bt cecQV
27/05/2021,-78.53,YQRBwfMuko tesco hxkJG
12/07/2021,3.77,ERpPMKOgaZ paycheck VtnnP
04/01/2022,79.95,GHoiRaSrZM salary KBZwJ
24/01/2021,-40.81,jVyMteeVfY octopus yFJSF
02/09/2022,-77.35,WERCECMMMK cash lczyC
05/05/2021,-25.88,NTKLdnLEBN gym mMsan
26/06/2022,43.61,JWCxcBOqAU salary UDCyE
21/03/2022,-6.94,RLqFMbCuwV vanguard TeaBj
21/02/2022,-62.86,NekWkqwZrv aldi NyLJQ
13/12/2020,-74.18,cpXSkosLHE spa LLzCF
23/01/2021,-83.01,DyNyVKGlJh united utilities deyqk
16/01/2021,17.5,xvcuhqfrGl salary PKXao
31/03/2022,-27.96,RBbmnlPHcq asda XOSGP
15/08/2021,-63.96,MypqelzLBL tesco yRvFO
05/08/2021,5.38,qgtLTGAvPh paycheck tRZJO
14/01/2021,-38.61,NKyxdzRrIe apple hIzhM
24/06/2021,6.38,ypJMTuFTAS birthday gift obVZX
19/04/2022,48.85,UyocKsTZjF salary jwuiY
04/06/2022,41.29,ZJiWyoJIdX salary kuVKh
12/07/2021,84.51,VbkPkBMCVO paycheck WJtbU
28/12/2021,-58.69,INxvEHdQfY amazon sSxhs
11/02/2022,23.63,VCAYWCroqB salary raisu
21/03/2021,37.65,yLJvsFOUia birthday gift rOQEk
02/01/2022,-44.28,aaoIeEbxOd cinema ZCaaI
17/05/2022,-42.98,LRqpFoPCho amazon pWtnh
03/12/2020,61.42,LPJfowvpGA birthday gift HHxKb
11/07/2021,26.14,yYFfqQWhJk paycheck QcyfB
23/01/2021,-12.85,jdWGqtmPFJ cash SzIES
05/01/2022,52.61,ewAfLTzDas salary nSNlN
07/10/2021,-21.47,UGflfJChiP aldi seyWE
20/09/2020,6.22,IxRDMrNQFE birthday gift qXwcG
11/02/2021,2.13,myRGEmNZZm birthday gift mFAhM
24/12/2020,0.11,ernDKawGnr salary SgTnl
13/12/2021,-20.24,eVzArdhsxz bus DovJp
24/03/2021,-24.68,tyFsXpdQpn tesco RVqEH
24/11/2020,-37.65,QTbimiYcmA bus ypDNL
24/04/2022,-9.2,VbXkAurAKQ nabu casa dauiH
13/02/2021,-76.78,MlYdhTWldo bt lIkxp
13/06/2022,4.96,wQuHGppQKy birthday gift zRiOP
10/01/2022,44.46,GgMIztUncy paycheck ZMdGg
02/04/2022,-16.63,kHCZdAwSyV gym nVUHq
29/04/2022,-32.63,TZCSQoRxNy amazon aEGIn
07/11/2020,-94.48,RUoYECSlDV tfgm jVbBb
29/05/2022,-75.9,LRBWZGxJtD octopus gidAy
02/11/2021,61.1,MSaPglQxwZ salary PqvgL
11/01/2021,9.53,OWvbIcYipZ paycheck jFoDB
08/05/2022,17.6,YpQuAfTFrp paycheck JayhI
25/06/2022,-30.57,NaUZsfKODW cash LzUAT
26/12/2021,-10.61,OucedXXtTN british gas LodUd
06/10/2021,-75.06,OFEbMPODcq metrolink wArpY
04/07/2022,-65.84,pjfvHESjJB united utilities lNXdQ
31/01/2021,-78.15,iKWdwOASMJ aldi lyZTo
22/02/2022,-35.37,gPBxvSiUVU fuel zodTq
02/07/2021,-58.2,yQDdtJwWEj tesco kktSe
30/01/2021,-30.64,DEbwiAIkix nabu casa NUpHZ
28/10/2021,34.41,uNnxcPXBif paycheck ghWwX
29/10/2020,-46.43,UHXdqFCVTc bt RWIDu
24/09/2020,-3.41,RlpwiQEACW cinema CdWkv
20/05/2021,-69.15,GERrjdLDIM marks&spencer ontnq
05/09/2020,11.43,hXaWPiogWc birthday gift veuGA
05/06/2021,-57.73,SrHMwqFCuV cinema oFEEI
09/04/2022,-9.05,ctjLRRuKXN tesco mqJYC
05/12/2021,34.54,JgpalVnHAl paycheck HFqjG
06/12/2020,-61.89,FOvqsAqKUq nandos FsamR
17/09/2021,-16.99,uPTYZvoXmE vanguard hsJvV
27/10/2020,-76.75,KeqYKlPHbd sainsbury dMYdY
09/07/2021,-95.93,SGNccCpFYb marks&spencer xDvxB
16/11/2021,-92.45,bdNQHtVroo sainsbury PgJIy
17/09/2021,-48.55,wiJKRiVrJx bus geQij
08/08/2021,-38.05,ntYYqmtTad tfgm ZvdHj
10/05/2022,-20.99,ZTtdUwiaiS united utilities TsNLS
22/10/2021,-69.02,EqyzQgIGlP amzn aswMf
02/08/2022,-37.99,WKScALCxba sainsbury wXflQ
11/11/2020,5.03,oZvElboMti paycheck RJgAz
18/12/2021,-29.1,FVtICSfATe etoro dERrW
28/07/2022,-16.29,ugaoVPidyL amzn tZjin
30/01/2021,36.48,VzaKCEdLNZ paycheck fDDjt
14/09/2021,-52.93,xmDwWHKmHQ amzn WdBJr
21/08/2022,-50.41,dDXkBtrxRi gym FKLQh
14/05/2022,-83.37,iIUmIfvDkV fitness SkltX
29/01/2021,6.5,TeomKZoBaS paycheck qprax
10/10/2020,-64.43,PYGuqOmARu asda KlsEe
21/06/2022,-49.16,EzcEJseuqt m&s iCXsm
31/01/2022,-28.24,VWGNrulAQu nabu casa UuhaY
15/09/2021,-52.64,tgzwGtQVzc british gas QYOUP
07/06/2021,50.04,JlJflvGZDs paycheck KXHLF
29/09/2021,4.73,rVCaUDulAs birthday gift plUwh
21/02/2022,2.09,aJuKFsZpuL paycheck rMRkL
23/02/2021,-2.15,dNasBZAIvS apple PVsgg
16/10/2020,-98.84,XcRRbWJxVY nabu casa JfpeZ
29/11/2021,-49.37,zrJdsTiomh british gas GqmDo
08/07/2022,-62.84,NWVKXzbWoI marks&spencer IaNNt
23/01/2021,-80.48,beZVaOtwaf bowling TXiVK
24/10/2020,-61.19,KJXfkxYAYa bt HDiLE
15/10/2021,-7.66,NUEuUkqtYM amazon uMNWt
17/05/2021,-57.44,uPyLMitjVU octopus wQFvY
22/07/2022,-5.68,QWXhcynojQ invest njQsS
10/01/2021,-25.82,ZXZhwAghrZ energy IiMhs
18/07/2021,-40.44,oWQAzShffB adobe cniga
03/07/2022,38.13,sXScghCmnI paycheck ztNQC
05/01/2022,22.47,tPptbkhDnV salary zcCGb
22/11/2020,-70.57,udbuZrnKuA adobe OdZTs
30/08/2021,-61.86,RTzoiyIYEW spa qiBxE
10/01/2021,-49.57,djajNvtuGu gym LWmHd
08/04/2022,-87.11,EULCdDdTiZ adobe gxNAQ
01/12/2020,36.29,lqtApgYGEn salary XjvMs
22/11/2020,-31.46,uniFPqxcnD united utilities jQAyU
08/02/2021,31.99,PbhkCZOAyB birthday gift sBtQU
18/12/2021,-96.17,GRBDHNzZBB aldi XOYwA
19/07/2021,11.47,cZpsgVIpns paycheck oieJh
25/04/2022,-55.7,hGSGZvZAou amazon VbteI
20/09/2021,-49.68,wySGVCCztk fitness SfPIE
17/07/2022,80.71,SkpQhoAjjU salary ujapu
06/10/2020,9.01,iOEudaBUxI paycheck CFwHT
18/03/2022,-72.95,FrwxRxMUVk vanguard mhvwR
19/08/2021,53.78,zAgbpAWzpY birthday gift LtWsD
07/04/2021,5.58,XuyaIIMRjw paycheck HSdNE
09/10/2021,-30.76,tCIyIBCwEZ aldi EjwoI
18/02/2021,-30.3,qGyIKWXmvu gym vWshY
24/02/2021,-79.36,CiSxZZBiEV united utilities nthTT
06/04/2022,-47.05,lhszctZVRC greggs NeBoB
23/05/2021,5.65,PNcobGxKLh paycheck UGAWy
21/10/2021,-65.11,OibyefmUiF amzn BvQkx
21/05/2021,40.98,LeszNQZncd birthday gift MHqCf
18/08/2021,-77.93,JvMxlVlRVe metrolink jEgRm
14/12/2021,-56.93,qWxOjsIJBd m&s CFrJW
06/07/2022,2.21,YToewSVPyz paycheck Diyrt
17/10/2021,14.74,mrjEMWWKKd paycheck zZJOR
03/11/2020,-33.13,hdIqKhmOpe vanguard DNAha
10/11/2020,-20.72,HAtEZZLHwE metrolink IOSCp
11/02/2022,-50.39,LiztunLXBc cinema FkmIn
09/04/2022,-49.24,YCAUFlYVZd gym VSbao
22/04/2021,-48.02,FYCNJYgeYQ aldi hBgFC
24/07/2021,-33.81,twfWRpywkn amazon TWKxG
02/03/2021,-90.19,pXCkMuYmhC metrolink GtGYM
31/07/2022,-53.88,GGHyXCHoFS gym BwhFL
04/05/2021,36.13,aCBJDcrDvr salary fxcVl
09/07/2022,4.63,MMbXsfXoIW birthday gift iRCAE
02/02/2021,-43.02,CPDydLmOmj fuel hSMCC
14/05/2021,-47.62,xAdzlQuHUC bowling xpNja
01/12/2020,7.05,zcepzFNYBi salary kzaOz
18/07/2021,-58.62,VFBnWsJpMm o2 ZfORO
06/03/2021,-31.62,vRdQeffeIg amazon SnsuT
10/08/2022,51.1,cDIKgyQEBK birthday gift pQOzW
26/03/2022,-32.86,mZsvwnbNpZ o2 ovoKo
29/09/2020,-8.77,CTtwzyjUbr cash GPujc
03/01/2022,-39.57,tAHeHseALs aldi nuNms
31/01/2022,-5.08,fliiQyjVNE spa UZYMg
10/03/2022,-71.67,fQlQxitPiJ nandos ojcbm
08/12/2021,-81.32,nKQQyGaBtB amzn rXunr
24/06/2022,-55.21,iIbFupOolL john lewis yGfbD
26/01/2022,-47.31,NRhXVqrWAE metrolink XVySM
19/01/2022,13.81,SDrHfpFoTt salary wJGrN
08/05/2022,-81.58,BPUEggOyMI fuel BKRiE
18/10/2020,-49.18,SoHUfuINTD fuel amAHx
11/04/2022,-6.24,NSGSnMRrit coop NGzsk
29/01/2022,-61.19,eCWiFaKGeI united utilities VVOTl
28/04/2021,-85.49,nqIgqoDLZt bt pcUXa
26/08/2021,-8.15,wDxivYxPII united utilities fdeRX
26/01/2022,25.48,RTYlDaBIRs salary ARhfF
29/10/2021,-18.71,EOOrudDsUt greggs ZEqTr
08/10/2021,-19.68,MFkTHaILRA nabu casa AhnTM
28/03/2021,12.24,znKkbGiueW birthday gift qzObj
17/07/2021,-65.84,BqnKnwZoVV spa gbJox
19/04/2022,40.12,wMjvLSipwB paycheck nSUwx
08/09/2021,-90.39,zkteSZrouY bus VzSFj
04/07/2021,-72.68,bOrbMiGzla fuel thAsn
19/06/2021,7.14,niIPDVlplA paycheck SUHAY
28/01/2022,18.73,sMnMKhqCeB birthday gift PXiMB
29/06/2022,65.27,NVDKHXLZzD birthday gift FfDih
28/11/2020,2.86,uUAALCSjmk salary MddSC
02/04/2022,12.29,CzyHHWFVRS paycheck AHHDy
06/10/2020,-24.97,kqhKkeVUiz sainsbury lRyFT
21/12/2020,-37.09,hOUepSOjcF coop sLiMp
01/02/2022,-52.19,YYmzMkqLYf coop kDPrC
08/08/2022,-68.75,KExemrxVVX cinema ughRO
11/06/2022,58.15,iJBFrCAQNa birthday gift XPWHm
06/09/2020,-61.44,WjRKNlVqjG tfgm fUsYM
19/01/2022,-7.79,jqdQXrxcRV o2 bbLkg
20/08/2022,21.05,cIgbaOpMLP salary phPoH
29/06/2021,-45.13,TsAcNKjoTj nabu casa XuVxB
10/04/2021,11.32,gMzRzfVpbr salary KGUZs
14/11/2021,-25.08,wsrLHkxPPc cinema VzQDq
13/05/2022,-63.0,kOEwomZWWB m&s EmAXy
18/07/2021,-18.26,STyvdEpVxl vanguard vifTL
18/05/2021,-10.69,ifeKksZXSa asda TSAWI
14/10/2020,54.23,xhqUjYlyQs salary iJabd
11/12/2020,17.99,wZxGMTlYYE paycheck VBmpF
27/03/2021,-42.68,EIrSokvqaL vanguard SEfna
22/03/2021,56.98,pAmLMtqazs paycheck izadi
06/08/2021,-65.88,SUAHgltpEU sainsbury TwhYT
02/06/2022,39.02,UDsdhvGMjB paycheck DJhKY
10/09/2021,-25.36,XOLANDMmGq adobe jPkOo
23/06/2022,35.14,yLbjXVfwgB salary rtbaU
17/07/2022,4.59,lpYbeImZGB salary jBBRL
05/08/2021,-27.35,KhukDGguSb john lewis DSuBJ
25/06/2022,-84.6,fzcfPHhuvQ octopus FoDSw
06/10/2020,-39.71,DFnhGixqje asda KLzhA
01/11/2021,-45.85,bUqrkVHdpW m&s QBcCS
13/04/2021,-70.65,zWLLbAWvja gym WSnZk
20/02/2022,-81.52,zSKGCSsUFs tfgm vkaqe
07/06/2022,-69.11,cQUbqjXWOS tesco Ynhvb
30/03/2022,-35.28,HUCrLjRaio greggs GFjgl
07/12/2020,-15.25,hKBvlPDgJC m&s XkIRw
12/02/2021,5.25,VoJljbucSb paycheck eoCjN
07/08/2022,-31.52,yocQvxKPWP invest DxbYQ
19/01/2021,-8.96,MxVWYbqwrX marks&spencer CwPeY
30/12/2021,-63.19,rkbTMPUCjv cinema skMYw
24/01/2021,-47.75,lMsCHHbYfy asda ILVUc
09/05/2021,23.72,zNuSLXsfAq birthday gift AyNky
21/07/2021,-5.14,UytirLBcFi bus VenpR
18/11/2021,55.72,yAdNTOmBqh salary vyURV
12/08/2022,-45.94,cmmAAWBBFn amzn wuueh
29/06/2022,18.04,gOwIGUrrOW paycheck RHwLo
11/04/2022,-72.76,GxrlYghyOL british gas RtEVN
05/07/2021,-27.61,ZsfPJLZkHO marks&spencer cDAbp
10/03/2021,-21.18,gwyuasdHwW spa JNNBf
27/02/2022,-25.85,mfXefudCDs etoro ZXMCA
08/07/2021,-83.64,DpZbgceCtO british gas FewYA
02/02/2022,-26.12,KDWfIXXrBh nandos djFQG
09/09/2020,-38.56,mEnTVAWOOI gym myTHL
20/01/2022,-88.94,suGXOFRKLM john lewis dZgqV
02/11/2021,-48.93,keQSRzERdo amzn LXaDV
15/07/2022,7.38,uNbrODApzc salary drxJX
28/08/2022,58.11,WKFvPLpPwx salary roPub
15/06/2022,37.77,XiOifGRGcL paycheck iMANq
28/03/2021,-65.47,CGemeHrzbZ m&s iKqkQ
26/11/2020,60.5,zXuxithdyZ paycheck tXcAp
09/09/2020,-38.1,VYGjmCzUUW cinema iSBPB
19/01/2021,-72.87,uLupXfxxTf tesco OhTYS
30/10/2020,-10.41,BIPTozilBU aldi QIQUC
23/12/2020,-46.6,sORWgCZMhz tesco PSSBa
29/11/2020,41.78,NSHFKGGCJR paycheck FkDLj
29/04/2022,-74.08,VohKKpeWjr sainsbury mcHUG
15/04/2021,20.9,eQYcLLXPgo paycheck byRrF
02/02/2022,-38.76,ZcFuPzXGha invest mYZPB
02/06/2022,-7.99,nWQXJeimVC spa kcwWx
05/04/2022,28.02,cJxfNAAaVh paycheck AweXa
24/01/2022,11.54,pJSsgQAHwZ salary HFpvc
01/04/2022,-66.37,HTjqrwabks marks&spencer ehghZ
06/01/2021,42.89,WpNUJqSwgH birthday gift MKVqI
07/07/2021,-73.7,nHsuIcuEpm adobe BKdNs
21/01/2021,-26.97,oItVgbjgip gym JAJZa
